content,clean_emoji,language
"dokternya ga niat semua ya? ga ada spesialisasi, jawab template. bubarin aja aplikasinya","dokternya ga niat semua ya? ga ada spesialisasi, jawab template. bubarin aja aplikasinya",id
aplikasi ini sangat membantu bagi saya.,aplikasi ini sangat membantu bagi saya.,id
Good app and very helpfull,good application and very helpfull,en
"Bagus bisa konsultasi gratis, sgt membantu, g downloas rugi.. ndak perlu kemana2 tgl buka ini masalah beres beli obat","bagus bisa konsultasi gratis, sgt membantu, g downloas rugi.. ndak perlu kemana2 tgl buka ini masalah beres beli obat",id
Dokternya tidak pernah balas chat. Useless,dokternya tidak pernah balas chat. useless,id
I can't open the app Live chat no available,i cannot open the application live chat no available,en
Easy to use..,easy to use..,en
Dokternya fast respon,dokternya fast respon,no
Terima kasih aplikasi ini sangat berguna :),terima kasih aplikasi ini sangat berguna :),id
"Login app susah banget, apa mungkin karena kebetulan server busy kali ya. Dan sudah berhasil login, untuk respon dokternya lama banget jadi gak efisien waktunya, terbuang sia sia. Padahal masih banyak yg ingin ditanyakan di waktu yg diberikan sangat sedikit.","login application susah banget, apa mungkin karena kebetulan server busy kali ya. dan sudah berhasil login, untuk respon dokternya lama banget jadi gak efisien waktunya, terbuang sia sia. padahal masih banyak yg ingin ditanyakan di waktu yg diberikan sangat sedikit.",id
"Percuma ada aplikasi ini karena tiap saya konsultasi malah disuruh ke klinik terdekat.. Terus fungsinya ente sebagai dokter di aplikasi ini itu apa?! Sudah 2x Konsultasi berturut turut seperti itu, kalau sarannya selalu disuruh ke klinik terdekat, abang telor gulung juga bisa!!","percuma ada aplikasi ini karena tiap saya konsultasi malah disuruh ke klinik terdekat.. terus fungsinya ente sebagai dokter di aplikasi ini itu apa?! sudah 2x konsultasi berturut turut seperti itu, kalau sarannya selalu disuruh ke klinik terdekat, abang telor gulung juga bisa!!",id
In the profile settings not listed for birth on February 29,in the profile settings not listed for birth on february 29,en
"Tidak bisa login, sudah berkali kali dicoba, kode verifikasi yang dikirim tidak sesuai, aplikasi tidak dapat digunakan. Uninstalled.","tidak bisa login, sudah berkali kali dicoba, kode verifikasi yang dikirim tidak sesuai, aplikasi tidak dapat digunakan. uninstalled.",id
Bagus apps-nya. cepat dan mudah digunakan,bagus application-nya. cepat dan mudah digunakan,id
Sangat membantu sekali,sangat membantu sekali,id
"Simpel, mudah digunakan.","simpel, mudah digunakan.",id
good apl support the health,good apl support the health,en
Ga salah pilih qplikasi ini,ga salah pilih qplikasi ini,id
"It's really bad app.. after get some new update for this app then everytime I open up this app, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although I hv done that before. Very dissapointed.. I think this app much better than Alodokter, but same worse.","it is really bad application.. after get some new update for this application then everytime i open up this application, n want to make medical consultancy but nothing work out keep give me pop up notification that new version is available need to be updated although i hv done that before. very dissapointed.. i think this application much better than alodokter, but same worse.",en
Thx for share,thanks for share,en
Salah satu solusi untuk emergency,salah satu solusi untuk emergency,id
Mantap. Sangat membantu,mantap. sangat membantu,id
"Terimakasih klik dokter,,, memberikan pelayanan terbaik dan konsultasi terbaik.dan pastinya untuk masyarakat bisa lebih dekat dengan dokter untuk segala situasi dan kondisi demi kesehatan... Dokter nya juga ramah2 . sukses trus untuk klik dokter.....","terimakasih klik dokter,,, memberikan pelayanan terbaik dan konsultasi terbaik.dan pastinya untuk masyarakat bisa lebih dekat dengan dokter untuk segala situasi dan kondisi demi kesehatan... dokter nya juga ramah2 . sukses trus untuk klik dokter.....",id
Super fast response from the online doctor. I have consulted twice and once at midnight but yet fast reply. Nice apps!,super fast response from the online doctor. i have consulted twice and once at midnight but yet fast reply. nice application!,en
Can't access and login,cannot access and login,en
"Halo min, tadi rencana mau chat live dengan dokter. Pas udah masuk antrian, selalu close sendiri aplikasinya. Selalu begitu setiap mau melanjutkan chatting. Sekarang posisi masih tidak bisa chat. Aplikasi menutup sendiri. Tolong diperbaiki ya.","halo min, tadi rencana mau chat live dengan dokter. pas udah masuk antrian, selalu close sendiri aplikasinya. selalu begitu setiap mau melanjutkan chatting. sekarang posisi masih tidak bisa chat. aplikasi menutup sendiri. tolong diperbaiki ya.",id
Terima kasih aplikasinya sangat membantu responnya jg cepat untuk dokternya.,terima kasih aplikasinya sangat membantu responnya jg cepat untuk dokternya.,id
"Saya download aplikasi ini 3hari yg lalu karena nonton iklannya di tv. Trs saya lgsg coba live chat dg dokternya, responnya baik dan sangat membantu. Trs juga saya sempat baca artikel2 kesehatan disini, highly recommend apps👍","saya download aplikasi ini 3hari yg lalu karena nonton iklannya di tv. trs saya lgsg coba live chat dg dokternya, responnya baik dan sangat membantu. trs juga saya sempat baca artikel2 kesehatan disini, highly recommend application",id
Artikelnya menarik dan sangat mudah dipahami. Sukaaaaaaaaa sekali,artikelnya menarik dan sangat mudah dipahami. sukaaaaaaaaa sekali,id
Konsultasi digitalnya okay banget ! Recommend.,konsultasi digitalnya okay banget ! recommend.,id
"Baru 2 hari coba aplikasi ini, dr yg online dr umum terus, ini aplikasi untuk dr pemula ? ? apa yg spesialis udah sombong ya ? Ga mau gratis untuk konsultasi ? ,ok, bintang 3 buat informasi dr, obat, artikel2 kesehatan.","baru 2 hari coba aplikasi ini, dr yg online dr umum terus, ini aplikasi untuk dr pemula ? ? apa yg spesialis udah sombong ya ? ga mau gratis untuk konsultasi ? ,ok, bintang 3 buat informasi dr, obat, artikel2 kesehatan.",id
"Tadinya bingung kalo mau tanya penyakit kesiapa, untung ada klikdokter bisa chat sama dokter yg ada. Sukses selaku klik dokter.","tadinya bingung kalo mau tanya penyakit kesiapa, untung ada klikdokter bisa chat sama dokter yg ada. sukses selaku klik dokter.",id
Sangat membantu apalagi livechatnya,sangat membantu apalagi livechatnya,id
"Respon dokter terhadap chat nya cepat ga pake nunggu, pernah iseng coba malem2 jam3an chat & ttp dijawab dgn cepat, mantap bgt 👍","respon dokter terhadap chat nya cepat ga pake nunggu, pernah iseng coba malem2 jam3an chat & ttp dijawab dgn cepat, mantap bgt",id
"Untung ada layanan chat, jadi bisa tanya tanya anak saya sakitnya kenapa. Jadi tenang ga was was","untung ada layanan chat, jadi bisa tanya tanya anak saya sakitnya kenapa. jadi tenang ga was was",id
Its features are very beneficial for the health of our family 👍,its features are very beneficial for the health of our family,en
"Chat dokter sekitar jam 11 malam, gak lama langsung direspon. Recommended banget deh apps nya. Terimakasih klikDokter.","chat dokter sekitar jam 11 malam, gak lama langsung direspon. recommended banget deh application nya. terimakasih klikdokter.",id
"Aplikasinya membantu banget, saya suka baca artikelnya berguna untuk pengetahuan dalam dunia kesehatan.","aplikasinya membantu banget, saya suka baca artikelnya berguna untuk pengetahuan dalam dunia kesehatan.",id
"keluarga sakit, trus bingung mw jawab apa, skrg bisa lgsg tanyain lewat aplikasi ini.. seneng bgt bisa bantu keluarga, jawaban dokter oke.. jdi berasa ikutan cerdas.. thx KlikDokter😉","keluarga sakit, trus bingung mw jawab apa, skrg bisa lgsg tanyain lewat aplikasi ini.. seneng bgt bisa bantu keluarga, jawaban dokter oke.. jdi berasa ikutan cerdas.. thanks klikdokter",id
"Kemarin saya coba chatnya, responnya baik. Sangat terbantu untuk edukasi masalah penyakit yang saya rasakan. Kerenn!!","kemarin saya coba chatnya, responnya baik. sangat terbantu untuk edukasi masalah penyakit yang saya rasakan. kerenn!!",id
"Live chat dgn dokter, nice apps 👍👍👍👍👍","live chat dgn dokter, nice application",en
Aplikasi yang sangat membantu. Terutama fitur direktori obat dan direktori penyakit,aplikasi yang sangat membantu. terutama fitur direktori obat dan direktori penyakit,id
"Aplikasinya sgt membantu sekali, selain bisa chat sama dokternya, ternyata ada banyak artikel kesehatan yg bisa di baca di apps nya. Cool apps👌","aplikasinya sgt membantu sekali, selain bisa chat sama dokternya, ternyata ada banyak artikel kesehatan yg bisa di baca di application nya. cool application",id
Sangat membantu sekali buat diriku yang mageran 👍👍👍,sangat membantu sekali buat diriku yang mageran,id
"Aplikasi yang banyak manfaatnya menjadi pengetahuan lebih, untuk dokternya fast respon sekali chat langsung di balas dengan baik, ramah dan menyejukan dikala sakit.","aplikasi yang banyak manfaatnya menjadi pengetahuan lebih, untuk dokternya fast respon sekali chat langsung di balas dengan baik, ramah dan menyejukan dikala sakit.",id
"This is an incredible app, its encourage me to have a healty life","this is an incredible application, its encourage me to have a healty life",en
"Respon dokter cepat dan ramah, jawaban juga sangat membantu 😊😊","respon dokter cepat dan ramah, jawaban juga sangat membantu",id
Ngga dapat verifikasi kode via sms nya udah berkali kali dicoba.. pulsa pun banyak.,ngga dapat verifikasi kode via sms nya udah berkali kali dicoba.. pulsa pun banyak.,id
Tengah malem chat. Kirain ngga akan direspon dan ternyata direspon dengan cepat dan cukup membantu.. lucky me dapet first impression yg baik.. terima kasih semoga seterusnya tetap memberikan pelayanan yang baik..,tengah malem chat. kirain ngga akan direspon dan ternyata direspon dengan cepat dan cukup membantu.. lucky me dapet first impression yg baik.. terima kasih semoga seterusnya tetap memberikan pelayanan yang baik..,id
tengah malam chat dokter langsung direspon. membantu sekali di saat panik melanda.,tengah malam chat dokter langsung direspon. membantu sekali di saat panik melanda.,id
Kenapa saat mau mulai chat dokter aplikasinya jadi kedip2 gitu. Layar hp saya jadi putih dan kedip2,kenapa saat mau mulai chat dokter aplikasinya jadi kedip2 gitu. layar hp saya jadi putih dan kedip2,id
At first i want to give it 4 stars because i see at a glance it's very good and has a complete information. But when i want to verify my phone number it fails. I have tried it many times but the result remains the same. So????,at first i want to give it 4 stars because i see at a glance it is very good and has a complete information. but when i want to verify my phone number it fails. i have tried it many times but the result remains the same. so????,en
"jam 2 tengah malam, konsultasi sy dijawab dengan baik..","jam 2 tengah malam, konsultasi sy dijawab dengan baik..",id
Mohon bisa d update untuk hapus dan copy chat konsultasi dokter..,mohon bisa d update untuk hapus dan copy chat konsultasi dokter..,id
"Baru update, dan fitur live chat tidak bisa digunakan. Aplikasi terus terhenti, padahal sebelumnya sangat membantu sekali. Saya harus bagaimana? Terima kasih","baru update, dan fitur live chat tidak bisa digunakan. aplikasi terus terhenti, padahal sebelumnya sangat membantu sekali. saya harus bagaimana? terima kasih",id
Sangat membantu saya..,sangat membantu saya..,id
"Dokternya cantik2, jadi betah live chat lama lama","dokternya cantik2, jadi betah live chat lama lama",id
"Informasi yg diberikan sangat komprehensif, respon dari dokternya sangat cepat. Bisa menjawab keluhan anda dimanapun dan kapanpun. Cool apps 🙏","informasi yg diberikan sangat komprehensif, respon dari dokternya sangat cepat. bisa menjawab keluhan anda dimanapun dan kapanpun. cool application",id
Aplikasi yg sangat berguna dan tips dokter sangat membantu. Sukses terus klikdokter,aplikasi yg sangat berguna dan tips dokter sangat membantu. sukses terus klikdokter,id
"Konsultasi ke dokternya gratis, trus kalo mau cari informasi obat juga ada, berguna banget bagi saya yang awam mengenai obat . Mantabb👍👍","konsultasi ke dokternya gratis, trus kalo mau cari informasi obat juga ada, berguna banget bagi saya yang awam mengenai obat . mantabb",id
Sangat membantu sekali untuk meningkatkan pengetahuan mengenai medis melalui ahlinya,sangat membantu sekali untuk meningkatkan pengetahuan mengenai medis melalui ahlinya,id
Jadi gampang tanya2 sama Dokter..tinggal chat aja di aplikasi 👍,jadi gampang tanya2 sama dokter..tinggal chat aja di aplikasi,id
"Kualitas pelayanannya baik, good job 👍🏻","kualitas pelayanannya baik, good job",id
Sekarang sdh bisa diresepin obat. Engga ada 1 jam uda sampe. Makasih yah KlikDokter. 🙏😊,sekarang sdh bisa diresepin obat. engga ada 1 jam uda sampe. makasih yah klikdokter.,id
"Konsultasi dengan dokter jadi mudah dan gratis, makasi klik dokter ♥ #sehatitumudah","konsultasi dengan dokter jadi mudah dan gratis, makasi klik dokter #sehatitumudah",id
"setelah di update tidak bisa konsultasi dengan dokter, mohon segera ditindak lanjuti. terimakasih","setelah di update tidak bisa konsultasi dengan dokter, mohon segera ditindak lanjuti. terimakasih",id
more and more update 👍👍,more and more update,en
pertanyaan saya gk di jawab sampai waktunya habis lalu untuk apakah aplikasi ini?,pertanyaan saya gk di jawab sampai waktunya habis lalu untuk apakah aplikasi ini?,id
"aplikasi yg sangat bermanfaat,makasih klikdokter","aplikasi yg sangat bermanfaat,makasih klikdokter",id
Respon dokter cepat....!!! Good app !!!,respon dokter cepat....!!! good application !!!,en
Aplikasi Terbaik!!.. Memudahkan mendapatkan segala informasi kesehatan yg terpercaya & terjamin kebenarannya.. Trima kasih Klikdokter app..,aplikasi terbaik!!.. memudahkan mendapatkan segala informasi kesehatan yg terpercaya & terjamin kebenarannya.. trima kasih klikdokter application..,id
"Ini pertama kali saya coba aplikasi ini, responnya cepat dan cukup membantu, apalagi di saat mendadak. Sayangnya dokter yang saya dapat tidak sabaran saat ditanya. Juga akan lebih baik kalau penilaian dari pasien kepada dokter tidak ditampilkan di layar chat yang bisa diketahui oleh dokternya, karena menurut saya bisa memicu pasien tidak memberikan nilai yang jujur.","ini pertama kali saya coba aplikasi ini, responnya cepat dan cukup membantu, apalagi di saat mendadak. sayangnya dokter yang saya dapat tidak sabaran saat ditanya. juga akan lebih baik kalau penilaian dari pasien kepada dokter tidak ditampilkan di layar chat yang bisa diketahui oleh dokternya, karena menurut saya bisa memicu pasien tidak memberikan nilai yang jujur.",id
canggih nih apps,canggih nih application,it
"Aplikasi ini sangat membantu terutama ketika kondisi darurat dan perlu konsultasi segera, dokternya komunikatif, buat saya yang seorang ibu muda (belum banyak pengalaman) aplikasi ini benar-benar bermanfaat.","aplikasi ini sangat membantu terutama ketika kondisi darurat dan perlu konsultasi segera, dokternya komunikatif, buat saya yang seorang ibu muda (belum banyak pengalaman) aplikasi ini benar-benar bermanfaat.",id
sangat membantu sekali,sangat membantu sekali,id
membantu tp utk respon dokter tdk prnh ada jawaban,membantu tp utk respon dokter tdk prnh ada jawaban,id
saya ada chat responya tidak cepat sudah hampir 20 menit tidak ada respon.. jadi sy unintall saja..,saya ada chat responya tidak cepat sudah hampir 20 menit tidak ada respon.. jadi sy unintall saja..,id
"Aplikasi ini keren, sangat membantu. Respon dokter sangat cepat.","aplikasi ini keren, sangat membantu. respon dokter sangat cepat.",id
Lama verifikasi emailnya,lama verifikasi emailnya,id
Dokternya koperatif. Enak untuk di ajak sharing dan di minta masukan,dokternya koperatif. enak untuk di ajak sharing dan di minta masukan,id
"Sangat sangat membantu. Apalagi jikka ada sesi diskusi dengan dokternya langsung. Selain bisa bertanya mengenai masalah kesehatan kita, ada juga feature spt kalkulator masa subur, BMI, kehamilan, dsb. Artikelnya juga banyak dan sangat membantu","sangat sangat membantu. apalagi jikka ada sesi diskusi dengan dokternya langsung. selain bisa bertanya mengenai masalah kesehatan kita, ada juga feature spt kalkulator masa subur, bmi, kehamilan, dsb. artikelnya juga banyak dan sangat membantu",id
Lama buat terima email verifikasinya.,lama buat terima email verifikasinya.,id
"Sangat membantu, informatif","sangat membantu, informatif",id
"ringkas, informasi nya substantif","ringkas, informasi nya substantif",id
Sebuah apps bagus utk pengetahuan kesehatan. Karena ada dokter yg benar benar ahli dalam bidangnya. Sukses terus klikdokter,sebuah application bagus utk pengetahuan kesehatan. karena ada dokter yg benar benar ahli dalam bidangnya. sukses terus klikdokter,id
this application so work it for me,this application so work it for me,en
"This app very recommended. Sangat membantu sekali untuk masyarakat yg ingin berkonsultasi seputar kesehatan. Terimakasih untuk semua dokter, sukses selalu untuk kalian.","this application very recommended. sangat membantu sekali untuk masyarakat yg ingin berkonsultasi seputar kesehatan. terimakasih untuk semua dokter, sukses selalu untuk kalian.",id
"Aplikasinya bagus, dokternya ramah. Saya menanyakan seputar penyakit dalam alhamdulillah sangat membantu :)","aplikasinya bagus, dokternya ramah. saya menanyakan seputar penyakit dalam alhamdulillah sangat membantu :)",id
Sangat membantu terima kasih buat aplikasinya..,sangat membantu terima kasih buat aplikasinya..,id
Sangat membantu saya Dan keluarga mencari info2 tentang kesehatan 😊👍,sangat membantu saya dan keluarga mencari info2 tentang kesehatan,id
"Aplikasi ini sangat membantu, responnya juga cepat banget","aplikasi ini sangat membantu, responnya juga cepat banget",id
"Maaf ya bintang 1 soalnya kecewa sih, terutama soal adanya waktu chat dan 
minimnya pilihan dokter untuk berkonsultasi. Pertama coba chat udah ngetik 
panjang lebar cuma D aja sampai sesi berakhir padahal ada dokter yg online. 
Melototin kayar chat selama setengah jam buat nunggu balesan bukan wakti yg 
sebentar ya tp sy ttp nunggu. Akhirnya sesi chat berakhir sia2 tanpa 
jawaban. Chat yg idah kita ketik panjang dan lebar juga hilang, harusnya 
ada riwayat chat supaya ga perlu ngetik lago di sesi chat yg baru. Di sesi 
yg baru sempat di balas sama dokternya, tapi maaf jawabannya tidak 
membantu, jawabnya singkat2 dan tidak jelas.","maaf ya bintang 1 soalnya kecewa sih, terutama soal adanya waktu chat dan
minimnya pilihan dokter untuk berkonsultasi. pertama coba chat udah ngetik
panjang lebar cuma d aja sampai sesi berakhir padahal ada dokter yg online.
melototin kayar chat selama setengah jam buat nunggu balesan bukan wakti yg
sebentar ya tp sy ttp nunggu. akhirnya sesi chat berakhir sia2 tanpa
jawaban. chat yg idah kita ketik panjang dan lebar juga hilang, harusnya
ada riwayat chat supaya ga perlu ngetik lago di sesi chat yg baru. di sesi
yg baru sempat di balas sama dokternya, tapi maaf jawabannya tidak
membantu, jawabnya singkat2 dan tidak jelas.",id
"Nice apps...easy to use, very informative and nice doctors in terms of 
responding our related questions and concerns","nice application...easy to use, very informative and nice doctors in terms of
responding our related questions and concerns",en
Ngebantu banget nih app buat nyari tau anak gua sakit apa. Keren!,ngebantu banget nih application buat nyari tau anak gua sakit apa. keren!,id
"Sangat membantu untuk mendapat info kesehatan secara cepat. Artikel 
kesehatan sgt bervariasi dan informatif. Fitur Live Chat dokternya sangat 
oke..","sangat membantu untuk mendapat info kesehatan secara cepat. artikel
kesehatan sgt bervariasi dan informatif. fitur live chat dokternya sangat
oke..",id
Balasan chat dokternya cepat sekali..terimakasih,balasan chat dokternya cepat sekali..terimakasih,id
"Sangat bermanfaat, konsultasi selalu cepat direspon","sangat bermanfaat, konsultasi selalu cepat direspon",id
"App nya bagus banget. Dokternya jawabnya cepat dan gratis lagi. Mantap 
banget pokoknya..","application nya bagus banget. dokternya jawabnya cepat dan gratis lagi. mantap
banget pokoknya..",id
"Bagus banget. Dokter nya cepet tanggap banget. Baik hati. Dan gratis tis 
tis lagiiii. Sangat membantu","bagus banget. dokter nya cepet tanggap banget. baik hati. dan gratis it is
it is lagiiii. sangat membantu",id
"tidak bisa keliatan pesan chat live kita dengan dokter .setelah chat 
terkirim chat kita hilang. setelah 30 menit sesi waktu chat live dgn dokter 
baru bisa di lihat chat kita dan balasan dokter itu pun .di riwayat pesan. 
di perbaiki yah","tidak bisa keliatan pesan chat live kita dengan dokter .setelah chat
terkirim chat kita hilang. setelah 30 menit sesi waktu chat live dgn dokter
baru bisa di lihat chat kita dan balasan dokter itu pun .di riwayat pesan.
di perbaiki yah",id
"Login gagal terus, fitur lupa akun juga gak bisa. Jadi gak bisa chat dgn 
dokter. Tolong segera diperbaiki ya :)","login gagal terus, fitur lupa akun juga gak bisa. jadi gak bisa chat dgn
dokter. tolong segera diperbaiki ya :)",id
"Informasi mengenai seputar kesehatan selalu update, recomended dan sangat bermanfaat bagi saya. 👍👍👍","informasi mengenai seputar kesehatan selalu update, recomended dan sangat bermanfaat bagi saya.",id
sipp chat respon cepat,sipp chat respon cepat,en
Good service and quick respons🤗,good service and quick respons,en
Kecewa......kgk bs login,kecewa......kgk bs login,id
"Awalnya saya tertarik, tetapi setelah menginstall  mendaftarnya  susah gak bisa², saya sudah masukkan semua data dengan benar tetapi dianggap tidak valid, akhirnya saya kecewa..","awalnya saya tertarik, tetapi setelah menginstall mendaftarnya susah gak bisa, saya sudah masukkan semua data dengan benar tetapi dianggap tidak valid, akhirnya saya kecewa..",id
No Doctor. I give the best for you. 1 start,no doctor. i give the best for you. 1 start,en
Sudah ada perubahan yg lebih baik. Pasang iklan di stasiun kereta dong,sudah ada perubahan yg lebih baik. pasang iklan di stasiun kereta dong,id
Why this app let me wait for a long time without the doctor's response,why this application let me wait for a long time without the doctor's response,en
Cepat Tanggap. Chat cepat,cepat tanggap. chat cepat,id
"Good apps, helps me consult about my personal health","good application, helps me consult about my personal health",en
"Lemot n sering crash di asuz zenfone 2, tolong di perbaiki","lemot n sering crash di asuz zenfone 2, tolong di perbaiki",id
Fitur pencarian artikel gak ada lagi ya?,fitur pencarian artikel gak ada lagi ya?,id
Nanti saya yang jadi dokter ya aamiin😆,nanti saya yang jadi dokter ya aamiin,id
Suka bgt💕 dri BBM channel lgsg download appsnya. sangat bermanfaat!!,suka bgt dri bbm channel lgsg download appsnya. sangat bermanfaat!!,id
Klikdokter always gives some advices on social media ☺👍,klikdokter always gives some advices on social media,en
sangat bermanfaat untuk orang yang awam,sangat bermanfaat untuk orang yang awam,id
Menyertakan sajian cara masakan sehat,menyertakan sajian cara masakan sehat,id
Tim dokter nya cepat jawab :),tim dokter nya cepat jawab :),id
Setelah update ke versi baru jadi ok banget. Mudah2an ke depannya bisa livechat langsung di appnya.,setelah update ke versi baru jadi ok banget. mudah2an ke depannya bisa livechat langsung di appnya.,id
More detail information again,more detail information again,fr
Great apps! Artikel kesehatannya bagus-bagus,great application! artikel kesehatannya bagus-bagus,id
Artikelnya sangat bermanfaat... Designnya baru ya.. keren 😍,artikelnya sangat bermanfaat... designnya baru ya.. keren,id
Aplikasinya sangat membantu pola hidup sehat keluarga kami..,aplikasinya sangat membantu pola hidup sehat keluarga kami..,id
"Bisa live chat setiap saat, dokternya ramah dan sangat membantu.","bisa live chat setiap saat, dokternya ramah dan sangat membantu.",id
"Aplikasinya keren, banyak artikel kesehatan dan bisa live chat sama dokter..woow bangett","aplikasinya keren, banyak artikel kesehatan dan bisa live chat sama dokter..woow bangett",id
"cintaaa bgt sm apps ini, serasa punya dokter pribadi yg siap ditanya kapanpun","cintaaa bgt sm application ini, serasa punya dokter pribadi yg siap ditanya kapanpun",id
"Log in nya cepet bgt.. Aplikasinya berguna, banyak ilmu dan tips kesehatan yg bisa digunain sehari2. Bisa live chat juga sm dokter, kereennnn..","log in nya cepet bgt.. aplikasinya berguna, banyak ilmu dan tips kesehatan yg bisa digunain sehari2. bisa live chat juga sm dokter, kereennnn..",id
Oke bangets artikelnya,oke bangets artikelnya,no
Tidak bisa login baik dari web maupun dari program.. mengecewakan...,tidak bisa login baik dari web maupun dari program.. mengecewakan...,id
Tidak berfungsi. Mau login mestu kesalahan jaringan,tidak berfungsi. mau login mestu kesalahan jaringan,id
App dev is disgustingly unskilled.,application dev is disgustingly unskilled.,en
aplikasi yg terlalu banyak iklannya,aplikasi yg terlalu banyak iklannya,id
"Mohon bantuannya untuk menampilkan pilihan kecamatan yg ada di Gresik, Jawa Timur agar saya bisa registrasi di aplikasi. Makasih","mohon bantuannya untuk menampilkan pilihan kecamatan yg ada di gresik, jawa timur agar saya bisa registrasi di aplikasi. makasih",id
"Gak bisa di akses! Downloading mulu, yg muncul cm advertisingnya aja","gak bisa di akses! downloading mulu, yg muncul cm advertisingnya aja",id
Mau nanya dokter malah kesalahan jaringan mulu padahal jaringan 4g,mau nanya dokter malah kesalahan jaringan mulu padahal jaringan 4g,id
Semoga bisa membamtu orang banyak,semoga bisa membamtu orang banyak,id
"Selali gagal registrasi, Sudah lama, di coba lagi masih gagal, niat gak nih bikin aplikasi","selali gagal registrasi, sudah lama, di coba lagi masih gagal, niat gak nih bikin aplikasi",id
"Aplikasi GOBLOK!!! ,  Log in gagal registrasi terus, sudah buat akun dan verifikasi masih belum bisa masuk,  Log in pakai FB juga tidak bisa!!! Hapus saja program ini,  menyesakkan Playstore saja!!! Interface Web juga bnyak gambarnya daripada isinya!!  Tidak ad kotak saran lagi!!! Program pemerintah mesti banyak gagalnya daripada berhasilnya!! Tutup en ae Program e,  gak guna!!!","aplikasi goblok!!! , log in gagal registrasi terus, sudah buat akun dan verifikasi masih belum bisa masuk, log in pakai fb juga tidak bisa!!! hapus saja program ini, menyesakkan playstore saja!!! interface web juga bnyak gambarnya daripada isinya!! tidak ad kotak saran lagi!!! program pemerintah mesti banyak gagalnya daripada berhasilnya!! tutup en ae program e, gak guna!!!",id
Selalu gagal registrasi !,selalu gagal registrasi !,id
selalu kesalahan jaringan. anehnya kalo ada masalah jaringan kok loading adsnya bagus2 aja yaa....,selalu kesalahan jaringan. anehnya kalo ada masalah jaringan kok loading adsnya bagus2 aja yaa....,id
"aplikasi yg bagus, gak perlu repot2 cari di internet. itu dulu. sekarang aplikasi ini sering force close, tolong di update :)","aplikasi yg bagus, gak perlu repot2 cari di internet. itu dulu. sekarang aplikasi ini sering force close, tolong di update :)",id
"Suka sekali dgn aplikasi kesehatan ini lengkap & update.,semoga ke depanx bisa lebih baik dgn inovasi2 barux..sukses terus yak 👍👌","suka sekali dgn aplikasi kesehatan ini lengkap & update.,semoga ke depanx bisa lebih baik dgn inovasi2 barux..sukses terus yak",id
"Very usefull aps, thx somuch..","very usefull aps, thanks somuch..",en
"Katanya masalah di jaringan terus, gabisa masuk ke rubrik spesialis","katanya masalah di jaringan terus, gabisa masuk ke rubrik spesialis",id
mohon bantuanya dok tentang kesehatan. maternuwun pak / bu dokter,mohon bantuanya dok tentang kesehatan. maternuwun pak / bu dokter,id
Dari bbm channel sampe downlod appsnya,dari bbm channel sampe downlod appsnya,cy
Lets get the doctor,let us get the doctor,fr
usefull! nice app,usefull! nice application,it
"Hallo, kenapa ya setiap mau live chat, slalu ada jadwalnya :(","hallo, kenapa ya setiap mau live chat, slalu ada jadwalnya :(",id
"membantu sekali, terima kasih","membantu sekali, terima kasih",id
Semoga berkah ilmunya dok,semoga berkah ilmunya dok,id
terima kasih banyak,terima kasih banyak,id
Sangat bermanfaat.. thanks klikdokter,sangat bermanfaat.. thanks klikdokter,id
"Pengetahuan kesehatan masyarakat Indonesia masih sangat rendah, aplikasi ini sangat membantu untuk memberikan pengetahuan kesehatan menuju Indonesia Sehat","pengetahuan kesehatan masyarakat indonesia masih sangat rendah, aplikasi ini sangat membantu untuk memberikan pengetahuan kesehatan menuju indonesia sehat",id
Terima kasih banyak,terima kasih banyak,id
"Tinggal ""klik""! Aplikasi yang membuat kita semua bisa lebih mudah mendapatkan informasi kesehatan terpercaya dan lebih mudah berkonsultasi dengan dokter.","tinggal ""klik""! aplikasi yang membuat kita semua bisa lebih mudah mendapatkan informasi kesehatan terpercaya dan lebih mudah berkonsultasi dengan dokter.",id
Bagus banget.. sangat bermanfaat dan mudah digunakan..,bagus banget.. sangat bermanfaat dan mudah digunakan..,id
Membantu banget buat cari-cari info kesehatan!,membantu banget buat cari-cari info kesehatan!,id
"Very useful, complete info...thanks Dok","very useful, complete info...thanks dok",en
"I love the Tanya Dokter feature. Informative and competence, most of all.. ITS FREE","i love the tanya dokter feature. informative and competence, most of all.. its free",en
Its soo usefull! Thankss!,its soo usefull! thankss!,en
