content,clean_emoji,language
Membantu untuk konsultasi online dengan dokter dan respon dokter juga cepat,membantu untuk konsultasi online dengan dokter dan respon dokter juga cepat,id
Aplikasi yg sangat membantu menjawab pertanyaan seputar kesehatan,aplikasi yg sangat membantu menjawab pertanyaan seputar kesehatan,id
Dokternya jelas n detail bgt.. g bkin galau 🥰,dokternya jelas n detail bgt.. g bkin galau,id
"Kecewa bgt sama layanan alo shop nya. D awal dokternya bilang obat bisa 1 jam dikirim k rumah, makanya sy order via alo shop. Setelah dibayar, pesanan ga diproses2 udah 9 jam. Ternyata stlh komplain dijawab CS bahwa apoteknya punya jam operasional, dan gbs di cancel, jd sy DIPAKSA nunggu. Kalo gt knp di awal klaim bisa 1 jam sampe k rumah? Padahal kan ini buat orang sakit ya, obat itu perlu cepat. Ga dipikirin apa dampaknya k pasien? Tau gini kan mending sy beli aja k apotek 24 jam deket rumah.","kecewa bgt sama layanan alo shop nya. d awal dokternya bilang obat bisa 1 jam dikirim k rumah, makanya sy order via alo shop. setelah dibayar, pesanan ga diproses2 udah 9 jam. ternyata stlh komplain dijawab cs bahwa apoteknya punya jam operasional, dan gbs di cancel, jd sy dipaksa nunggu. kalo gt knp di awal klaim bisa 1 jam sampe k rumah? padahal kan ini buat orang sakit ya, obat itu perlu cepat. ga dipikirin apa dampaknya k pasien? tau gini kan mending sy beli aja k apotek 24 jam deket rumah.",id
"Sangat membantu,untuk saya yang anxiety","sangat membantu,untuk saya yang anxiety",id
Very good application and fast response by doctor...very satisfied! 👍,very good application and fast response by doctor...very satisfied!,en
"Mudah diikuti, jelas dan sangat membantu","mudah diikuti, jelas dan sangat membantu",id
Respon cepat dan baik,respon cepat dan baik,id
puas dengan jawaban dokter,puas dengan jawaban dokter,id
"Saya sudah menjadi member sejak 2021, saya bayar 39 ribu dalam sebulan, tetapi saya tidak dapat menikmati layanan apa-apa. Kemana uang saya selama ini? Saya mau chat dokter umum pun harus bayar lagi. Apa apaan itu! Sungguh mengecewakan!","saya sudah menjadi member sejak 2021, saya bayar 39 ribu dalam sebulan, tetapi saya tidak dapat menikmati layanan apa-apa. kemana uang saya selama ini? saya mau chat dokter umum pun harus bayar lagi. apa apaan itu! sungguh mengecewakan!",id
"Tebus resepnya susah, bolak balik pilih kurir, pdhal kurir sdh dipilih.","tebus resepnya susah, bolak balik pilih kurir, pdhal kurir sdh dipilih.",id
Good and thanks.,good and thanks.,en
Membantu sangat thx,membantu sangat thanks,id
"It takes too long for the drugs prescribed to be prossed, the delivery system said it will took 1 day but it took 2 days. So disappointed","it takes too long for the drugs prescribed to be prossed, the delivery system said it will took 1 day but it took 2 days. so disappointed",en
"Nice app, smooth and easy to use.","nice application, smooth and easy to use.",en
"Parah nya resep obat ditebus dari tempat yg lumayan jauh, padahal lokasi udah sesuI.. ga paham juga logic aplikasinya padahal obat biasa.. Selebih nya not bad lah walaupun kadang pernah dapet dokter yg respon nya ga cepet","parah nya resep obat ditebus dari tempat yg lumayan jauh, padahal lokasi udah sesui.. ga paham juga logic aplikasinya padahal obat biasa.. selebih nya not bad lah walaupun kadang pernah dapet dokter yg respon nya ga cepet",id
Sudah lama pake aplikasi ini utk keluarga kami... selama ini sangat membantu dan selalu pas,sudah lama pake aplikasi ini utk keluarga kami... selama ini sangat membantu dan selalu pas,id
"Hai alodokter. Saya minta di resepkan 1 merk obat dan tidak tersedia di aloshop, dan aneh nya dokter menolak untuk meresepkan karena tidak tersedia di aloshop, padahal possible banget aku bisa tebus di tempat lain.. Hehe situ dokter apa agen apotik aloshop ya? Cukup kaget, kok ada yg begini ya dokternya. Yah cari duit sih cari duit ya tp ga gitu jg dong, kalo pasien udh terbiasa dengan obat itu bagaimana..... Tp ya tak apa, cukup tau saya ga pake alodokter lagi kalo gini, krn aneh bin ajaib","hai alodokter. saya minta di resepkan 1 merk obat dan tidak tersedia di aloshop, dan aneh nya dokter menolak untuk meresepkan karena tidak tersedia di aloshop, padahal possible banget aku bisa tebus di tempat lain.. hehe situ dokter apa agen apotik aloshop ya? cukup kaget, kok ada yg begini ya dokternya. yah cari duit sih cari duit ya tp ga gitu jg dong, kalo pasien udh terbiasa dengan obat itu bagaimana..... tp ya tak apa, cukup tau saya ga pake alodokter lagi kalo gini, krn aneh bin ajaib",id
"Jadwal Sabtunya mohon diperbaiki. Saya dah booking, tapi dokternya tidak ada.","jadwal sabtunya mohon diperbaiki. saya dah booking, tapi dokternya tidak ada.",id
SANGAT MEMBANTU 🥰,sangat membantu,id
i dont use this app lately but still got charge!,i do not use this application lately but still got charge!,en
"mau tanya resep disuruh ngobrol ama bot, you take my money free😁","mau tanya resep disuruh ngobrol ama bot, you take my money free",id
"Coba paket isoman gratis dari Kemenkes, begitu memasukan kode untuk konsultasi dengan dokter umum, keterangannya dokter sibuk semua, padahal online. Saat coba tidak pakai kode kemenkes, bisa dilanjutkan ke pembayaran.","coba paket isoman gratis dari kemenkes, begitu memasukan kode untuk konsultasi dengan dokter umum, keterangannya dokter sibuk semua, padahal online. saat coba tidak pakai kode kemenkes, bisa dilanjutkan ke pembayaran.",id
"Pesan obat di alodokter pengirimannya lama, lambat sekali, udah 3 jam lebih gk dikirim2","pesan obat di alodokter pengirimannya lama, lambat sekali, udah 3 jam lebih gk dikirim2",id
"Chat sm dokternya seperti chat bersama AI, tidak bs di ketik, hanya diberikan jawaban pilihan.","chat sm dokternya seperti chat bersama ai, tidak bs di ketik, hanya diberikan jawaban pilihan.",id
Sudah bayar tapi dokter tidak bisa kasih resep obat. Obat yang sama tersedia di halodoc. Kata cs ada. Kata dokter ga ada. Dokter menyalahkan CS.,sudah bayar tapi dokter tidak bisa kasih resep obat. obat yang sama tersedia di halodoc. kata cs ada. kata dokter ga ada. dokter menyalahkan cs.,id
Terima kasih untuk team alodokter dan khususnya untuk dokter Ruslan yang merespon dengan baik setiap pertanyaan dan keluhan saya.. Terima kasih orang baik..,terima kasih untuk team alodokter dan khususnya untuk dokter ruslan yang merespon dengan baik setiap pertanyaan dan keluhan saya.. terima kasih orang baik..,id
"Tidak update dgn jadwal dokter, sudah jauh2 dtg tdk ada dokternya & dibilang ga update aplikasinya. Hari ini pun buat janji dgn dokter ada biaya registtasi di RS sebesar 55.000. Namun semua ttp antri tidak ada pelayanan khusus daftar di alodokter.","tidak update dgn jadwal dokter, sudah jauh2 dtg tdk ada dokternya & dibilang ga update aplikasinya. hari ini pun buat janji dgn dokter ada biaya registtasi di rs sebesar 55.000. namun semua ttp antri tidak ada pelayanan khusus daftar di alodokter.",id
Berguna bgt klo urgent perlu konsul pagi2 ke doktr spesialis anak...,berguna bgt klo urgent perlu konsul pagi2 ke doktr spesialis anak...,id
"Aplikasi nya bagus , hanya saja tidak di sediakan surat sakit , padahal sdh oke bnget bs konsul tanpa harus kluar rumah lagi, tpi sbgai karyawan sy butuh surat ket ketika d sarankan dokter utk istrht drmh.","aplikasi nya bagus , hanya saja tidak di sediakan surat sakit , padahal sdh oke bnget bs konsul tanpa harus kluar rumah lagi, tpi sbgai karyawan sy butuh surat ket ketika d sarankan dokter utk istrht drmh.",id
"Respon konsultasi cepat, bisa beli obat juga mantap.","respon konsultasi cepat, bisa beli obat juga mantap.",id
Thank you very much.,thank you very much.,en
"Good apps and useful. However, developer should have solution on how customers could aware regarding queuing process (i.e displaying queuing number) and how to sort online docter easily to increase cx in using this app","good application and useful. however, developer should have solution on how customers could aware regarding queuing process (i.e displaying queuing number) and how to sort online docter easily to increase cx in using this application",en
Sudah konsultasi namun resep tidak keluar .. sangat mengecewakan,sudah konsultasi namun resep tidak keluar .. sangat mengecewakan,id
"Dokternya ramah dan penjelasannya sgt jelas. Trm ksh, dok🙏🏻","dokternya ramah dan penjelasannya sgt jelas. trm ksh, dok",id
"slow respon, pdhl lagi butuh urgent bgt.","slow respon, pdhl lagi butuh urgent bgt.",en
sangat membantu sekali,sangat membantu sekali,id
Great app. Thx,great application. thanks,en
"lumayan lah, tapi dokternya kurang informatif, tiba"" ngasih resep aja","lumayan lah, tapi dokternya kurang informatif, tiba"" ngasih resep aja",id
Jelek. OTP gak masuk masuk. Padahal pulsa ada,jelek. otp gak masuk masuk. padahal pulsa ada,id
Lebih bagus dari H@lodoc ...... dokternya juga ramah,lebih bagus dari h@lodoc ...... dokternya juga ramah,id
"The app is good. This 1 star is for your WhatsApp CS, very slow response. Even I got recovered before the CS reply my WA.","the application is good. this 1 star is for your whatsapp cs, very slow response. even i got recovered before the cs reply my wa.",en
Dokter Arief Tri Bowo nya sabar...👍👍👍,dokter arief tri bowo nya sabar...,id
Cepat disaat butuh. Untuk sakit2 umum bs bgt dipakai,cepat disaat butuh. untuk sakit2 umum bs bgt dipakai,id
Ini mstnya bs konsultasi ynya jawab tp kota malah hubungan sama robot. Gejala kita ga ada di pilihan mrk ambil kesimpulan semdiri. Worst telemedicine ever,ini mstnya bs konsultasi ynya jawab tp kota malah hubungan sama robot. gejala kita ga ada di pilihan mrk ambil kesimpulan semdiri. worst telemedicine ever,id
Anehnya setiap kali buat janji pake aladokter dokter nya selalu gak hadir dan gak pernah ada pemberitahuan sebelumnya. Dan ini gak sekali aja 😭😭 dongkol gak si 😖😖 udah jauh² Dateng ke RS nya!,anehnya setiap kali buat janji pake aladokter dokter nya selalu gak hadir dan gak pernah ada pemberitahuan sebelumnya. dan ini gak sekali aja dongkol gak si udah jauh dateng ke rs nya!,id
Mantab sekali.aplikasi ini. Sangat membantu,mantab sekali.aplikasi ini. sangat membantu,id
berbayar. dulu gratis,berbayar. dulu gratis,id
"Pelayanannya untuk beli obat tidak bagus sama sekaLI ... App ini termasuk pelayanan urgent yang artinya menolong orang sakit atau meringankan sakit.. Masa suruh orang tunggu obat besok PAGI baru bisa kirim tidak ada kabar2 sama sekALI...Kalo saya gak tanya gak diinfo tuh... Keburu orang sakit parah... PARAH BANGET SISTEMNYA ... GAK BISA BATAL TAPI GAK BISA NOLONG... SUDAH ITU JAM 11 PAGI AJA OBATNYA AJA BELUM DIKIRIM...JANGAN KERJASAMA APOTIK MALL.. MERUGIKAN SAYA, HARUS BELI 2x.","pelayanannya untuk beli obat tidak bagus sama sekali ... application ini termasuk pelayanan urgent yang artinya menolong orang sakit atau meringankan sakit.. masa suruh orang tunggu obat besok pagi baru bisa kirim tidak ada kabar2 sama sekali...kalo saya gak tanya gak diinfo tuh... keburu orang sakit parah... parah banget sistemnya ... gak bisa batal tapi gak bisa nolong... sudah itu jam 11 pagi aja obatnya aja belum dikirim...jangan kerjasama apotik mall.. merugikan saya, harus beli 2x.",id
"Sampai saat ini, saya masih menyukai ""alodokter"". Tapi saya mau tanya. Bagaimana caranya ""Buat Pertanyaan"" di alodokter? Dulu saat saya klik ""Buat Pertanyaan"" langsung muncul kolom untuk mengetik pertanyaan, setelah itu tinggal ""post"". Tapi sekarang, saat saya klik ""Buat Pertanyaan"" kenapa selalu diarahkan untuk install aplikasi alodokter di playstore. Sedangkan saya memang enggan menginstall banyak aplikasi. Apakah aturannya memang sudah berubah? Mohon infonya.","sampai saat ini, saya masih menyukai ""alodokter"". tapi saya mau tanya. bagaimana caranya ""buat pertanyaan"" di alodokter? dulu saat saya klik ""buat pertanyaan"" langsung muncul kolom untuk mengetik pertanyaan, setelah itu tinggal ""post"". tapi sekarang, saat saya klik ""buat pertanyaan"" kenapa selalu diarahkan untuk install aplikasi alodokter di playstore. sedangkan saya memang enggan menginstall banyak aplikasi. apakah aturannya memang sudah berubah? mohon infonya.",id
Good application very helpful. Thanks Alodokter,good application very helpful. thanks alodokter,en
"HATI2 HIDDEN FEES! Pake alodokter daftar dr lebih mahal 50% drpd daftar langsung ke dr/RS.Sblm daftar lewat alodokter,aku cek ke RS biaya dr nya 130rb n disuruh dtg 1 jam lbh awal utk registrasi.Aku cek di alodokter biaya dr yg sama di RS tsb cuma 125rb.Jd aku daftar lewat alodokter.Trnyt stlh daftar,disuruh dtg 30 menit sblmnya.Sampai RS tetap hrs registrasi n nunggu antrian 1 jam.Pas keluar tagihan disuruh bayar 190.500,bukan 125rb.Lbh mahal 60.500 dari daftar lgs ke dr/RS.GA ADA BENEFIT APA2","hati2 hidden fees! pake alodokter daftar dr lebih mahal 50% drpd daftar langsung ke dr/rs.sblm daftar lewat alodokter,aku cek ke rs biaya dr nya 130rb n disuruh dtg 1 jam lbh awal utk registrasi.aku cek di alodokter biaya dr yg sama di rs tsb cuma 125rb.jd aku daftar lewat alodokter.trnyt stlh daftar,disuruh dtg 30 menit sblmnya.sampai rs tetap hrs registrasi n nunggu antrian 1 jam.pas keluar tagihan disuruh bayar 190.500,bukan 125rb.lbh mahal 60.500 dari daftar lgs ke dr/rs.ga ada benefit apa2",id
Quick answer and helpful,quick answer and helpful,en
Saya salah ngira kirain opsi anter aja itu dipake krn apa.. taunya ngambil dari apotek terdekatnya di JAKARTA SELATAN padahal saya di Bandung.. mana nggak bisa diubah opsi apoteknya..,saya salah ngira kirain opsi anter aja itu dipake krn apa.. taunya ngambil dari apotek terdekatnya di jakarta selatan padahal saya di bandung.. mana nggak bisa diubah opsi apoteknya..,id
"Janji temu dokter dibatalkan tiba-tiba dengan alasan kuota penuh. Kalau emang kuota penuh kenapa tanggal tersebut masih bisa dibook? Harusnya close book aja dong kalau emang udah penuh, biar nggak pembatalan tiba-tiba gini","janji temu dokter dibatalkan tiba-tiba dengan alasan kuota penuh. kalau emang kuota penuh kenapa tanggal tersebut masih bisa dibook? harusnya close book aja dong kalau emang udah penuh, biar nggak pembatalan tiba-tiba gini",id
Thank you Dr. Reno. Sangat membantu,thank you dr. reno. sangat membantu,id
Terima kasih Dok,terima kasih dok,id
"Dokternya fast respon walaupun saya chatnya di jam"" rawan","dokternya fast respon walaupun saya chatnya di jam"" rawan",id
"Aplikasi rusak, pesen malem2, udah bayar pake ovo tapi pembayaran diproses terus sampe besok siangnya. Di chat costumer service nya pun cuma direspon mau konfirmasi dulu doang terus udah gaada lanjutannya plus slow respon bangett2. Sampe akhirnya kurirnya nelfon karna udah sampe ditempat tujuan yang padahal saya udah ga disitu lagi. Minta refund tapi kalo udh dianter mau gmn, kasihan jg kurirnya. Tolong lah ya ditingkatkan lagi dari segi aplikasi dan cs nya.","aplikasi rusak, pesen malem2, udah bayar pake ovo tapi pembayaran diproses terus sampe besok siangnya. di chat costumer service nya pun cuma direspon mau konfirmasi dulu doang terus udah gaada lanjutannya plus slow respon bangett2. sampe akhirnya kurirnya nelfon karna udah sampe ditempat tujuan yang padahal saya udah ga disitu lagi. minta refund tapi kalo udh dianter mau gmn, kasihan jg kurirnya. tolong lah ya ditingkatkan lagi dari segi aplikasi dan cs nya.",id
